0_normal,1_benign_lesion,2_malignant
0.005014890567277462,0.005569409281074332,0.006741618370084982
0.004662390446413689,0.0038847100320419862,0.006916056545984394
0.003869730916268134,0.001942691822488903,0.0060672207139851496
0.003168000027704034,-4.1577377339266284e-05,0.005148870925185499
0.0036673435930588126,-0.0024391392046509202,0.00479471471385682
0.00475776973380179,-0.004347163496411266,0.0030555310841139925
0.005560037605609003,-0.00493780482525088,0.0012037540839655424
0.005707839785842011,-0.0041668342393704864,0.0013426932219146787
0.004720265508511354,-0.0020511496548501706,0.0028337820318836025
0.004590552273824549,-0.00045299250829986177,0.0046426100368233275
0.005421401088983685,0.002839639119625627,0.005763971650062128
0.005983883395151311,0.006518088130499406,0.00697911763328857
0.005901013208103363,0.008760102493958722,0.006425368916368177
0.0072941791303669885,0.006616937742853438,0.006074273765102095
0.008528675206810112,0.004357928744069878,0.006645956943683334
0.009112918953702072,0.0008785784663568895,0.009740178502468671
0.007783430891065646,-0.001028330614883065,0.014160775959763694
0.005781632541555947,-0.0020594053706742923,0.022137590286079895
0.003977040842851478,-0.0010558257221387707,0.03284337110335046
0.00335159151295127,-0.00017191900562387824,0.034949827335686405
0.0028919113352193354,0.0006814255480158385,0.02666596051497591
0.0026369353302578887,0.0015935329033779078,0.023181651899793446
0.001858338199764477,0.0036963980002963663,0.021250898020947186
0.0005424232254204514,0.005341616043100645,0.01748488353053475
-0.0001453077692863398,0.005976272359419424,0.01073762183199114
-0.00047031291599610413,0.004662924692440983,0.007374297094614478
-0.0005107055999192887,0.0036777271831424543,0.004545028488651037
0.0005272359686273754,0.0025487404683157515,0.00441652517427884
0.001457293043335143,0.0019002925981138842,0.005339060749420931
0.001696249590055661,0.001622288010296813,0.007849736034739374
0.0018894488573228732,0.0012643106114353043,0.00992671279673494
0.0023653319964866333,0.0005981331424975237,0.010703077085684186
0.0029522354828946445,1.1621230555611335e-05,0.008890808552409063
0.003612658902526995,-0.00029265014881268444,0.00968321088528339
0.004323954296328568,-0.0008686898458996605,0.010649496692097318
0.004892876025916458,-0.0015054817349742754,0.013010421858828674
0.002626291719300419,-0.003504840257603091,0.015367419545003027
0.0032405331310509716,-0.004050044191926206,0.014883010173392875
0.003482696747997492,-0.003395991370221169,0.013663475886587105
0.0033971160169664607,-0.0030861371144685025,0.010502554762770306
0.0039008206486938293,-0.004199990854733759,0.009007249922308384
0.004215931258092808,-0.004725482302799679,0.011016157536479994
0.0035965305730529576,-0.003949957511344542,0.009541728513330676
0.002997917183655212,-0.0027137096621917683,0.006656257256023671
0.0024335411752578386,-0.0016373121936417603,0.0021802651854205867
0.0013078583002461485,-0.000455870283758712,0.000227903213678225
0.0004202014473512172,0.00031159340819697376,-0.00012833800935243628
0.000503245847512469,0.0011256966616550157,-6.089619491280628e-05
0.0007533549012375621,0.0018783268361793665,0.0005609096032458775
0.001440869101929211,0.0022947611626084707,0.0046953986387315225
0.002441363780524536,0.0023600950150587598,0.01679180041217104
0.0029391706388860145,0.0037414771873905913,0.03898174282635949
0.003123532475395249,0.004514500183108894,0.06529925129488753
0.003238049807048965,0.004648586293568162,0.07971580086361554
0.003286057223935925,0.004510918294517076,0.08454066518715518
0.0033569469835396425,0.0038263380354712486,0.10553114952705756
0.003295650090563997,0.0017458790461949353,0.12242848932415366
0.0029027568069135653,0.00041149495414543577,0.11580919703663413
0.002720674487222553,-0.00017782604070252966,0.10218132148123514
0.0016044025748216104,0.00017582065043457085,0.06968694918281412
0.00014477999001683754,0.0013961845422287848,0.019829705558125764
-0.000756016724734886,0.0029282291790918265,0.005500052380910556
-0.0003781484536136749,0.004734075688810569,0.0037944701259321114
-0.0002176183495607908,0.006199563090064368,0.0035571612827596044
0.00015183622578788185,0.005255245061429126,0.006386225630504841
0.0009259028062061026,0.003041444659236466,0.013531920229150615
0.001067998475210801,0.0023441458718060863,0.019720238051749713
0.0006614689311348068,0.0016350273289508607,0.015815151520612036
0.000271048768011975,0.0016050948257188037,0.009967223404731185
